,PROD#,2023-09-02,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-08,2023-09-09,2023-09-10,2023-09-11,2023-09-12,2023-09-13,2023-09-14,2023-09-15
456,2465,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
457,2470,4.0,0.0,0.0,4.0,4.0,3.0,5.0,2.0,0.0,1.0,4.0,7.0,5.0,4.0
458,2471,2.0,0.0,0.0,8.0,15.0,6.0,8.0,2.0,0.0,11.0,5.0,13.0,5.0,12.0
459,2483,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
460,2502,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
461,2509,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
462,2512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
463,2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
464,2553,0.0,0.0,0.0,3.0,1.0,2.0,5.0,2.0,0.0,1.0,3.0,0.0,4.0,0.0
465,2561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,2581,43.0,10.0,0.0,38.0,32.0,29.0,50.0,31.0,2.0,39.0,31.0,26.0,24.0,54.0
467,2584,1.0,0.0,0.0,4.0,3.0,3.0,2.0,1.0,0.0,3.0,1.0,4.0,2.0,4.0
468,2589,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0
469,2647,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
470,2697,6.0,4.0,0.0,2.0,4.0,2.0,7.0,6.0,0.0,3.0,4.0,5.0,1.0,8.0
471,2700,4.0,0.0,0.0,4.0,6.0,4.0,4.0,0.0,0.0,4.0,2.0,2.0,1.0,3.0
472,2710,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,2712,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
474,2716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
475,2719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
476,2721,3.0,1.0,0.0,4.0,3.0,2.0,7.0,2.0,0.0,2.0,6.0,2.0,3.0,4.0
477,2725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,1.0
478,2727,3.0,2.0,0.0,3.0,0.0,2.0,7.0,2.0,1.0,3.0,4.0,2.0,3.0,0.0
479,2733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
481,2751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
482,2759,3.0,0.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0
483,2774,8.0,0.0,0.0,8.0,11.0,9.0,13.0,3.0,0.0,11.0,8.0,12.0,2.0,10.0
484,2829,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
485,2839,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,2864,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,2867,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
488,2875,8.0,1.0,0.0,15.0,14.0,10.0,22.0,8.0,0.0,19.0,8.0,19.0,14.0,22.0
489,2878,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0
490,2882,0.0,0.0,0.0,2.0,5.0,2.0,1.0,3.0,0.0,7.0,1.0,2.0,0.0,3.0
491,2884,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
492,2885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
493,2895,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
494,2913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
495,2919,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
496,2933,1.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
497,2936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
498,2944,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
499,2945,5.0,0.0,0.0,12.0,16.0,5.0,19.0,5.0,0.0,8.0,8.0,10.0,5.0,14.0
500,2952,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
501,2955,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
502,2962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
503,2967,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
504,2969,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0
505,2975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,2980,12.0,1.0,1.0,10.0,4.0,9.0,3.0,10.0,3.0,6.0,9.0,4.0,9.0,7.0
507,2981,19.0,7.0,0.0,33.0,16.0,19.0,33.0,16.0,1.0,18.0,17.0,22.0,19.0,24.0
508,2994,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,11.0,1.0,4.0,2.0,8.0
509,3001,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0
510,3002,0.0,1.0,1.0,11.0,6.0,5.0,9.0,1.0,0.0,8.0,8.0,5.0,2.0,5.0
511,3003,3.0,0.0,0.0,23.0,4.0,8.0,11.0,1.0,0.0,12.0,23.0,6.0,4.0,7.0
512,3005,1.0,0.0,1.0,4.0,6.0,3.0,5.0,1.0,0.0,6.0,2.0,3.0,2.0,4.0
513,3007,0.0,0.0,1.0,1.0,8.0,0.0,2.0,0.0,0.0,5.0,3.0,5.0,1.0,7.0
514,3008,2.0,2.0,0.0,16.0,5.0,6.0,9.0,0.0,0.0,8.0,12.0,7.0,2.0,7.0
515,3009,4.0,2.0,0.0,11.0,8.0,4.0,7.0,2.0,0.0,10.0,6.0,10.0,4.0,8.0
516,3012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
517,3013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
518,3017,4.0,1.0,0.0,5.0,4.0,4.0,6.0,4.0,0.0,4.0,2.0,11.0,4.0,7.0
519,3018,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0
520,3020,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
521,3021,3.0,0.0,0.0,11.0,7.0,5.0,4.0,4.0,0.0,5.0,5.0,2.0,6.0,6.0
522,3022,1.0,0.0,0.0,7.0,5.0,3.0,4.0,1.0,0.0,6.0,10.0,3.0,3.0,6.0
523,3023,0.0,0.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,2.0,0.0,1.0
524,3025,0.0,0.0,0.0,16.0,4.0,1.0,2.0,0.0,0.0,4.0,16.0,4.0,0.0,3.0
525,3026,2.0,0.0,0.0,2.0,4.0,1.0,2.0,6.0,0.0,1.0,0.0,3.0,2.0,4.0
526,3031,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,5.0,0.0,4.0
527,3032,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
528,3038,0.0,0.0,0.0,8.0,3.0,0.0,3.0,1.0,0.0,5.0,4.0,5.0,1.0,12.0
529,3039,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
530,3040,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
531,3045,32.0,2.0,0.0,75.0,60.0,25.0,75.0,32.0,0.0,74.0,23.0,49.0,25.0,75.0
532,3047,13.0,4.0,0.0,26.0,24.0,16.0,20.0,15.0,0.0,22.0,19.0,18.0,19.0,27.0
533,3049,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
534,3066,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
535,3067,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
536,3071,6.0,0.0,1.0,40.0,22.0,10.0,19.0,3.0,1.0,26.0,45.0,19.0,9.0,11.0
537,3072,32.0,3.0,0.0,115.0,76.0,57.0,76.0,20.0,1.0,96.0,101.0,70.0,63.0,92.0
538,3073,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,5.0,2.0,3.0,1.0,1.0
539,3077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
540,3080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
541,3081,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
542,3084,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,5.0,1.0,4.0
543,3085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
544,3090,23.0,0.0,0.0,42.0,33.0,30.0,40.0,23.0,1.0,42.0,27.0,33.0,26.0,43.0
545,3092,62.0,14.0,1.0,105.0,111.0,79.0,110.0,52.0,5.0,128.0,88.0,94.0,79.0,117.0
546,3093,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
547,3096,27.0,1.0,0.0,45.0,35.0,25.0,37.0,27.0,0.0,39.0,23.0,37.0,26.0,49.0
548,3099,1.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,4.0,1.0,3.0,1.0,4.0
549,3102,76.0,19.0,1.0,158.0,155.0,126.0,160.0,67.0,7.0,166.0,122.0,115.0,97.0,142.0
550,3105,18.0,2.0,0.0,38.0,45.0,27.0,34.0,20.0,2.0,39.0,28.0,32.0,39.0,42.0
551,3110,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0
552,3112,2.0,0.0,1.0,17.0,8.0,5.0,6.0,0.0,0.0,8.0,14.0,8.0,5.0,7.0
553,3113,0.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,3.0,2.0,5.0,1.0,2.0
554,3119,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,3120,5.0,1.0,1.0,24.0,21.0,8.0,19.0,5.0,1.0,28.0,23.0,20.0,13.0,26.0
556,3122,20.0,3.0,2.0,72.0,74.0,46.0,75.0,17.0,3.0,84.0,59.0,72.0,51.0,80.0
557,3124,4.0,0.0,0.0,9.0,7.0,7.0,7.0,4.0,0.0,7.0,5.0,6.0,3.0,9.0
558,3129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
560,3136,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
561,3138,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0
562,3140,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0
563,3142,1.0,1.0,0.0,5.0,2.0,4.0,3.0,0.0,1.0,4.0,3.0,1.0,3.0,4.0
564,3143,1.0,0.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0
565,3144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,3146,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
567,3147,1.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
568,3150,8.0,4.0,1.0,8.0,9.0,4.0,6.0,4.0,1.0,8.0,7.0,4.0,5.0,11.0
569,3151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
570,3160,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
571,3161,7.0,2.0,0.0,6.0,8.0,4.0,15.0,6.0,1.0,3.0,7.0,11.0,5.0,6.0
572,3163,17.0,0.0,0.0,25.0,24.0,18.0,44.0,8.0,2.0,23.0,13.0,19.0,14.0,32.0
573,3165,46.0,4.0,0.0,53.0,43.0,33.0,41.0,37.0,2.0,38.0,33.0,30.0,32.0,58.0
574,3167,20.0,2.0,0.0,23.0,19.0,14.0,24.0,15.0,4.0,21.0,13.0,19.0,16.0,23.0
575,3172,4.0,4.0,0.0,8.0,9.0,3.0,12.0,3.0,0.0,6.0,3.0,3.0,2.0,8.0
576,3176,23.0,2.0,0.0,27.0,29.0,27.0,39.0,22.0,1.0,22.0,23.0,25.0,23.0,37.0
577,3177,33.0,7.0,0.0,41.0,32.0,30.0,49.0,31.0,4.0,43.0,19.0,30.0,25.0,47.0
578,3178,19.0,4.0,0.0,26.0,35.0,31.0,38.0,13.0,2.0,20.0,22.0,32.0,32.0,40.0
579,3182,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
580,3185,16.0,4.0,2.0,25.0,23.0,26.0,25.0,19.0,5.0,30.0,23.0,20.0,26.0,22.0
581,3195,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,3202,8.0,1.0,0.0,33.0,25.0,14.0,31.0,6.0,1.0,30.0,29.0,23.0,21.0,28.0
583,3205,16.0,0.0,1.0,53.0,49.0,48.0,48.0,16.0,0.0,38.0,26.0,13.0,31.0,29.0
584,3209,8.0,1.0,1.0,14.0,19.0,11.0,27.0,7.0,1.0,23.0,14.0,15.0,20.0,25.0
585,3222,2.0,0.0,0.0,6.0,8.0,4.0,8.0,1.0,0.0,9.0,11.0,8.0,3.0,1.0
586,3223,4.0,0.0,0.0,25.0,25.0,10.0,15.0,5.0,0.0,21.0,11.0,21.0,21.0,23.0
587,3224,2.0,0.0,0.0,12.0,10.0,10.0,11.0,3.0,0.0,14.0,12.0,7.0,14.0,14.0
588,3225,27.0,2.0,2.0,59.0,80.0,64.0,63.0,29.0,4.0,65.0,62.0,45.0,54.0,52.0
589,3234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
590,3253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
591,3261,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0
592,3266,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
593,3270,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,3.0
594,3272,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
595,3275,0.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,4.0,1.0,3.0,3.0,2.0
596,3276,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0
597,3278,1.0,0.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0
598,3280,1.0,0.0,0.0,10.0,2.0,3.0,9.0,1.0,0.0,9.0,3.0,3.0,5.0,4.0
599,3282,40.0,3.0,1.0,48.0,52.0,37.0,41.0,17.0,4.0,43.0,37.0,36.0,21.0,53.0
600,3284,9.0,5.0,1.0,39.0,26.0,14.0,31.0,6.0,3.0,27.0,16.0,13.0,13.0,23.0
601,3286,2.0,1.0,1.0,43.0,17.0,3.0,9.0,1.0,1.0,34.0,50.0,8.0,3.0,7.0
602,3294,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
603,3295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
604,3308,0.0,0.0,0.0,6.0,5.0,3.0,6.0,1.0,0.0,8.0,4.0,3.0,2.0,8.0
605,3315,1.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,2.0
606,3319,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0
607,3320,4.0,0.0,1.0,22.0,11.0,10.0,19.0,4.0,0.0,19.0,10.0,18.0,8.0,21.0
608,3321,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
609,3326,1.0,0.0,0.0,8.0,3.0,1.0,7.0,2.0,0.0,7.0,9.0,2.0,2.0,5.0
610,3327,0.0,0.0,1.0,9.0,8.0,4.0,2.0,0.0,0.0,7.0,7.0,2.0,3.0,0.0
611,3328,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0
612,3331,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0
613,3332,1.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,4.0
614,3338,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
615,3343,68.0,9.0,2.0,137.0,125.0,83.0,156.0,57.0,0.0,137.0,98.0,117.0,107.0,139.0
616,3351,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
617,3353,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
618,3355,3.0,0.0,1.0,12.0,10.0,7.0,5.0,1.0,1.0,9.0,12.0,9.0,4.0,4.0
619,3372,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
620,3374,3.0,0.0,0.0,3.0,3.0,0.0,7.0,3.0,1.0,5.0,4.0,6.0,3.0,4.0
621,3381,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0
622,3383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,3384,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
624,3403,2.0,0.0,0.0,2.0,3.0,2.0,6.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0
625,3404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
626,3409,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
627,3411,0.0,0.0,0.0,4.0,1.0,1.0,5.0,0.0,0.0,4.0,3.0,4.0,2.0,3.0
628,3416,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0
629,3417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0
630,3423,3.0,0.0,0.0,6.0,19.0,6.0,13.0,2.0,0.0,14.0,5.0,14.0,10.0,10.0
631,3441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
632,3450,3.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
633,3456,19.0,2.0,0.0,13.0,21.0,8.0,18.0,10.0,2.0,16.0,12.0,13.0,12.0,19.0
634,3457,10.0,2.0,0.0,19.0,15.0,8.0,14.0,8.0,2.0,12.0,10.0,12.0,12.0,19.0
635,3459,8.0,2.0,0.0,10.0,9.0,8.0,11.0,11.0,1.0,12.0,4.0,3.0,6.0,11.0
636,3475,0.0,0.0,0.0,3.0,4.0,4.0,3.0,1.0,0.0,9.0,6.0,4.0,8.0,4.0
637,3477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
638,3481,2.0,1.0,0.0,6.0,7.0,2.0,4.0,3.0,1.0,1.0,6.0,3.0,4.0,7.0
639,3482,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0
640,3485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
641,3498,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0
642,3505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
643,3524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
644,3525,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
645,3527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
646,3532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
647,3537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
648,3542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
649,3543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
650,3551,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
651,3553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
652,3557,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
653,3560,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
654,3561,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,3580,8.0,0.0,0.0,12.0,7.0,10.0,7.0,7.0,0.0,14.0,8.0,9.0,6.0,10.0
656,3598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
657,3606,1.0,0.0,0.0,5.0,11.0,7.0,7.0,1.0,0.0,11.0,4.0,8.0,4.0,8.0
658,3638,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
659,3639,16.0,0.0,0.0,15.0,0.0,15.0,0.0,14.0,0.0,0.0,13.0,0.0,15.0,0.0
660,3640,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,3662,7.0,0.0,0.0,0.0,9.0,0.0,1.0,5.0,0.0,0.0,0.0,7.0,0.0,1.0
662,3675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
663,3678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
664,3679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
665,3680,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
666,3687,4.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,3.0,1.0
667,3688,4.0,0.0,0.0,8.0,7.0,6.0,12.0,3.0,0.0,11.0,11.0,8.0,6.0,7.0
668,3689,0.0,0.0,0.0,8.0,15.0,5.0,8.0,0.0,0.0,15.0,8.0,9.0,5.0,15.0
669,3690,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,4.0
670,3691,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,2.0
671,3692,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
672,3693,3.0,0.0,0.0,3.0,9.0,3.0,8.0,2.0,0.0,6.0,2.0,6.0,2.0,8.0
673,3703,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0
674,3707,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
675,3720,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
676,3721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
677,3722,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
678,3725,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,3736,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
680,3740,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
681,3752,2.0,1.0,0.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0
682,3753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
